[0.1290590356476535, 0.0688942854537019, 0.285804245226029, -0.15107679162042767, -0.5285984308485849, 0.12897346746915994, -0.2958370418371887, -0.051113485675177435, -0.4736239970076927, -0.25035852282678545, 0.17405322692692224, -0.3378196631269117, 0.021812309102647972, 0.2002228617926068, 0.5212113004630573, 0.18115599691321121, -0.17810109132780494, 0.17124721016351543, 0.3032044941439799, -0.15219657757941668, 0.17350984227588556, 0.3374388668982866, -0.29833466896525784, -0.3838687036161732, 0.17236074316297748, -0.2573571686905315, 0.16117477322511428, -0.06787538300863462, 0.1366979447501094, -0.11982276777188787, -0.37844327898242086, 0.2738631703635268, -0.07198656965291748, 0.4025581128705848, 0.24315219611890115, -0.2722889187780995, -0.44609630061283173, 0.03691777473428843, -0.020624875690467944, -0.27694297858243944, 0.3224678313860204, 0.3239167503323148, 0.4900116425584163, 0.4672324828857845, 0.39004767573690013, 0.33323724203629507, 0.07052002341923747, 0.2656298613102709, 0.46379410258483483, -0.44482545177782096, -0.3839647235174519, -0.28111087535201584, -0.3642569309263796, -0.2370066764168757, -0.22807023811132923, 0.2561867148332088, -0.3617591108105279, -0.2825824135558014, -0.342057463167832, -0.2589849525269164, -0.1367577906654155, -0.32258733847707527, 0.4307714459254761, -0.28078699931277185, -0.14252123672651337, -0.04096303344629236, 0.33834181970668714, -0.2914449082112073, 0.4618748183508325, 0.30612004237359963, 0.4915837633562706, -0.17195324334097795, 0.21380724721100278, -0.42901941710241115, 0.33528399881969867, -0.289245295439952, 0.4478181194979618, 0.4433224177177829, -0.28364103658788986, -0.10390528946174694, 0.3775467771331807, -0.10239853549501951, 0.02756565501991108, 0.2543658672193338, 0.16883666846463014, -0.13508576891335466, -0.08810224404312662, 0.24933610823538493, -0.2704643946180869, -0.3836414288831462, -0.2844055005091988, -0.10198387026936885, -0.03622575817772346, 0.06708945389263447, 0.2244538079163248, 0.10463539559862368, 0.1895251562710093, -0.4818632368199579, 0.02224599583598425, 0.44023959405684376, 0.18285657686942985, 0.07281401574020067, -0.22225220800168574, -0.3788424315356431, -0.3992150661646841, -0.3799910814623004, 0.2543300045381024, 0.16685685063694786, 0.09578731316386183, -0.10951006946133987, -0.36139129837433753, 0.38864901718836553, -0.033584825405095595, 0.4621236234190989, -0.15979398821561575, 0.07365560085209687, 0.057953323096138064, -0.11073653339488518, -0.35365681559989026, -0.37967921373121094, -0.0768668508778453, 0.28745322992394845, -0.4419153272705435, -0.449147665066549, 0.44561518076884005, -0.14358478203509473, -0.27735347725014386, -0.19917777766576203, 0.2062497266297613, -0.06849622297615328, 0.1282962492479763, 0.16304464060743878, 0.4979062469018911, -0.19886260446183154, -0.2677876624709959, -0.3172392736690432, -0.09185773719306628, -0.3206279896352051, 0.1306403136800869, -0.3033199396316443, -0.2930201224595208, 0.4113628078467656, -0.36680307651719884, -0.02981625438553353, -0.2213911727572744, 0.367084153327539, 0.1728750696695773, 0.14445302482247893, 0.35195783245902373, 0.3305553991581537, 0.3888806327015114, -0.15049427298120943, 0.03234481351750791, 0.05215215380066805, 0.06057578373220227, -0.34882529798816786, -0.19422079156083152, -0.5311679562039753, -0.2888203467380697, -0.13526406777197525, 0.07461259631016702, 0.0031492838905714986, -0.16040374463331322, -0.30024147445119065, -0.008465575714614655, -0.40284025062365914, 0.33299751141228007, -0.41321646792736083, -0.2668994212374078, 0.17315989441739776, 0.0568063028495735, -0.2813100782643851, 0.520623463369747, -0.14505874837986113, 0.05365368030539503, -0.26618694469545795, 0.4374924803145307, 0.16715277919114985, -0.1615965671842095, 0.3165113117273245, -0.32278592909941417, -0.28229437308440997, -0.01885850985742669, 0.19892055319241222, -0.31398752472473446, -0.43672485448805803, -0.34110269927195636, 0.23301056543472695, 0.22342841743568814, -0.3298040006178625, 0.3340341681106713, 0.03539944032630213, -0.11965349415082267, 0.11383242506087538, -0.4461503027565349, 0.1669257029566413]
[0.3964397974039422, 0.37592080831742386, 0.05391403804498843, 0.2402261582159139, -0.34008644583253383, 0.21270121968295921, 0.34377646534550665, -0.4469957396905172, 0.34875350571075087, -0.14320981909971237, 0.22990623360884224, -0.2034934862830313, 0.04734267994955659, 0.07630661570323301, -0.18378918700595684, -0.01034654190669296, -0.2368259653827951, -0.4570249486156549, -0.48244582968324284, -0.3532511288076708, -0.39145273209626824, -0.5076671022392515, 0.45246455194328267, 0.06817779586472097, -0.14310777196749253, -0.4087476764408597, 0.33777766240169166, -0.30307998951355536, -0.1801137412127192, 0.13989679174382252, -0.2451592661552446, -0.3746565423412112, -0.4274237302060056, -0.2915316955091742, 0.34038391675865187, -0.22257485978488395, -0.1043109268275048, -0.3661192988700291, -0.3323776418205275, 0.1500437007224157, 0.019610739564837915, -0.13123567750249582, 0.26156159649330635, 0.11611436984515065, 0.24873349158374278, -0.0914171645738202, -0.20626312028038415, -0.23657665015201002, 0.4815673619771065, -0.1228535293540953, -0.334890872365358, -0.16269506354578106, -0.4745430805286733, -0.5100184433395716, 0.04304274598574449, -0.07251463887575796, 0.36264437623109985, -0.2976548452724149, 0.4144203094786895, 0.28798806841144275, -0.05471522745480935, -0.41955095238309237, 0.07535849587936512, -0.13777125958678751, -0.2230025644829938, -0.016344474760542547, -0.15276709862599666, -0.27510108761913343, -0.4850535556725794, 0.2630194184861314, -0.20004844085473614, -0.34162543673303475, -0.26028831109958356, 0.03129313226437149, -0.07636681071092563, 0.1875563682022469, -0.4968955087908532, -0.307403709769786, -0.19172950029381763, 0.1454366545895415, -0.21386410141823103, 0.3899568528007909, 0.11093339837999137, 0.4495234935016684, -0.39180597010434914, 0.37967598684945475, -0.09732781515680769, -0.03144988732930555, -0.1577684222363821, -0.1730964316700067, 0.2661278379076213, -0.28637029542918957, -0.3232187428322234, -0.41163081835667104, -0.23852030790029405, 0.21722610199914275, -0.4572967659521181, -0.3004469977290277, 0.49174609034500394, 0.1556646576688921, 0.4045036175954263, -0.3163654061699699, -0.4972707224001449, 0.15600351630614873, -0.03567207459164336, -0.19774081697390256, 0.3919574177084732, 0.36308573873695954, -0.3723324810982915, -0.14845850372574923, 0.13151137694393567, -0.27382507782097537, 0.09230509703862619, -0.2826801045384335, -0.07347973395773452, -0.16017299480576627, 0.36525561240244375, 0.3466799386448501, 0.06109836590645294, 0.5041269736540586, -0.013340694810339882, 0.06917539588999243, 0.07180776104398125, 0.474952069244922, 0.20868496702881964, -0.08174267589418259, -0.3479493096905736, 0.08985483657051638, -0.16709633554036898, -0.2832088755808875, 0.1258297040387423, -0.17269743333632095, -0.03920473140330715, -0.14800648539540545, 0.10482326095202084, 0.15063776429651274, 0.3723620761056224, 0.39892220866925515, -0.3624884527383346, -0.15322009144730347, 0.5023635151348856, -0.3264015011867676, -0.04686743861255542, -0.48390885297763203, -0.018127700512491303, -0.4543978512392157, -0.010395484509811002, 0.33980525299013675, 0.021526252262271044, -0.13374968777756846, 0.16504073749252082, -0.23304596264285538, 0.4709506555683818, -0.23716860329403608, 0.4800308728857286, 0.0020758486772799387, -0.239338414237278, 0.22933091305515113, -0.0148380529635666, -0.21021145618580056, 0.21557718406678977, 0.23923589069823148, 0.09687623387323395, -0.4396582501582672, 0.41380577874260216, 0.38340581154516523, 0.0856582390151211, -0.09640639452133741, 0.09832844477900088, 0.14691466161436914, 0.46529022243335905, 0.22274433862039517, 0.40630699336483944, -0.4938972203342332, 0.0857964848531054, -0.4248593223478087, 0.14638803364529948, 0.09787421929962155, -0.045174796855714634, -0.11368046184499478, -0.03805869110483292, -0.1036215499353871, 0.13841570605279585, -0.24092728732225155, -0.4476189068882687, 0.08029535655039012, -0.31912216228171314, 0.17087897773596128, 0.037689681947771496, 0.509548028183184, 0.18865797879154456, 0.461219035713524, 0.17083112816988102, -0.2125813751201869, 0.5009682201416472, 0.25274273942761166]
[-0.3502361164209771, 0.026576676749376117, 0.42544112574994103, -0.3547397793974548, -0.41483459815400503, 0.15015618733017627, 0.48149636314881894, -0.22938192520986056, -0.24564274208653616, -0.45218384632594205, 0.013320496897244714, 0.22050921540244206, -0.2822950721394668, -0.18967069765394093, -0.016008053907302915, -0.4558579030326073, -0.31079419374167816, -0.2279369953074944, -0.41708189501239956, 0.20662346809067994, -0.05481763335429366, -0.28831039246750845, -0.017525123704874176, -0.1833807707569983, 0.3205109006622029, -0.012200741928242382, -0.4825857860438828, 0.26509201613968864, -0.2794542868274892, -0.18937538464135842, 0.006375495275701065, -0.269017130183152, 0.05536037102323148, 0.3912416607309841, 0.040492197015336386, -0.028203876884861374, -0.11582610493503095, 0.3265301466525869, 0.1686491376238429, 0.31240585340444355, 0.21446633094695713, 0.3467113752128, -0.16679454634937274, -0.4492045113815807, 0.07482210925883383, -0.4047914162870812, 0.28733220659010583, 0.21140559295736805, 0.4905816809166102, 0.22453024172980385, -0.3965855233871618, -0.2473844549503568, -0.17638012236100725, 0.345650391326829, 0.17036866087450594, -0.5148755018190877, 0.13914416567041774, -0.26540614204501456, 0.161600481317964, -0.09857414545130654, -0.16242265827893956, 0.18271396697472342, -0.08815762713231833, 0.1271447271634213, 0.4585821243755169, 0.3283746564247872, -0.41083639189025334, -0.1257520899519027, -0.4270667796496492, -0.1544362181548389, 0.5137269155081142, -0.3160660838182043, 0.28909135173628786, 0.12512207089274002, 0.4623786457514844, 0.2115532063997933, -0.04006653333547049, 0.3606529366492059, -0.2581784206622452, 0.44877156211446584, 0.1761549366711776, -0.46499059185673747, -0.2956648099413309, 0.03785805418589887, 0.1417872736101935, 0.25513912287159674, 0.11567904399472634, 0.11503829602928266, 0.21774080813574187, 0.4782273473877243, -0.19262953125155027, 0.45814930629192496, 0.2673913098839406, -0.0571293536706868, 0.036116095937731095, -0.05432000085763793, -0.3613540343162895, 0.4496063671342937, 0.40684636010564923, -0.3105979340232087, 0.14459836048320718, -0.00634271899341863, -0.5067241422485931, -0.11806043800895523, -0.3022297192691753, 0.18899502605614169, -0.16288881797889346, -0.215897715699846, 0.06759406453169342, -0.17057123320375758, 0.15626420132293375, 0.42607173993407227, 0.12934970453276928, -0.48651240940100865, -0.4231317573272486, 0.3903697946966733, 0.0750181243303509, 0.014949235167615399, -0.02561649797897027, 0.5372756097246962, -0.4140427752658281, 0.09105427503953346, 0.36837055527727075, 0.45024882450581494, 0.11672976045412461, -0.2556339285664198, 0.006387190044355306, 0.3497581351960102, 0.22434560963513986, -0.1293181705862844, -0.2643167961106922, 0.46434856070821623, 0.2335380401459995, 0.4431894002264208, 0.027255760384661782, 0.4116981202750884, -0.5128333005944035, 0.4105280342015945, -0.24740026154143668, 0.16414062977560695, -0.44334439755856314, 0.02649402504461307, 0.18303595723616117, 0.3722199947477867, -0.3393271812535691, -0.1582494098039223, 0.2615770204556535, 0.2757814767198615, 0.0019013987000497752, -0.1477559221577411, 0.5173946791818899, 0.3912223356246085, 0.29172339440942163, -0.1030850703977559, -0.3588596224632999, -0.1267080236587234, -0.2848552333032016, 0.16636372498798938, 0.014742382483532521, -0.07254356881351189, 0.4682143070531477, 0.48615350262517054, -0.060109343253460526, 0.13348963848573564, 0.1286675295399219, 0.4512726395589303, -0.38479295734826113, -0.22737264560324577, 0.11077518216218994, -0.2480260866817178, 0.446231024277676, -0.14625171549079158, 0.3642147593368621, -0.28451437787541894, 0.04189861971263962, -0.3125344749554847, 0.07765693243790002, 0.44678712998668757, -0.014377945406975559, -0.026649380291230564, -0.5153207075267222, 0.13435633859686236, 0.25114898712117667, 0.3482912719174645, -0.06621803127526839, -0.259487931113848, 0.24436204132654707, 0.365693033315841, 0.27834134782494346, -0.06166993047801839, -0.10966212668394656, 0.22192995925918202, -0.2727080281898355, -0.21501644095257264, -0.07929230715439088, 0.02674157444497067]
[-0.2543678253259852, 0.18579919815118423, 0.43461542700056804, 0.1604902240811812, 0.24181467194622439, 0.4743521670719901, -0.479661796184876, -0.03451383288218754, -0.28866826386089833, 0.23792566820009622, 0.3509055935781484, 0.06628123068023276, -0.445649151405196, 0.34173993659188945, -0.45781816121809565, -0.047136312462475426, 0.03313644967960981, -0.08267511673828991, -0.1694074250693614, -0.16591944382245424, 0.38083430201611257, 0.4070683017103668, -0.06398909765519437, 0.22136723665044605, -0.20882158869634115, 0.10447623009573394, -0.3130928599501717, -0.17468558549326388, 0.0675524609255392, 0.40832813344570273, 0.3789741116068836, -0.14421130372908225, -0.4496371940875936, -0.35727848055220746, 0.0159345318379584, 0.09707992892104116, 0.1713825287559612, 0.2867222051990157, -0.4597129321664195, 0.327307443830604, -0.48887232944272724, 0.22631528243707053, 0.15466922703363883, 0.016224639372874914, 0.26127010373525494, 0.04604560247381722, -0.08660613874449177, -0.45182155847984357, 0.332343947984098, -0.3079794942302106, -0.11882214064178387, -0.0025292805211373577, -0.03657170743627276, 0.4472799852253423, 0.3896892092683981, 0.26778817989525927, -0.29272905649499187, 0.1277367545385701, 0.24995132908786735, 0.4461160484335455, 0.3849149369243831, 0.3002392882277301, 0.31399919792983844, 0.23309378980402917, 0.3548296617772715, 0.40434586284272034, -0.45614775859465656, 0.40116022058636164, -0.19947836168063876, 0.00020036699907894474, 0.40715572622474383, 0.1771372149315365, -0.19092880789042938, -0.36734922719016777, 0.12005272050150707, 0.1360290683034259, 0.06216915948930248, -0.4758434910734437, 0.4998059220508786, 0.29468870879866865, 0.3588923367582309, 0.13236598001899616, 0.1234690796800234, -0.3335255926715301, 0.30803620119606945, 0.43170986276019874, -0.12624003393660835, 0.007529405014555411, 0.332937396996332, 0.48357877195158006, 0.2957622397698165, -0.39570308794673875, 0.31242733996809985, 0.15463317096736184, 0.2662239707523163, -0.12149663978184036, 0.3065536598384791, 0.36910142761693765, 0.45886215704640226, -0.33326342706316864, 0.44379661438907086, -0.09083124644766191, -0.20763545846619264, 0.3080407411723623, -0.2983385983808505, 0.2772838364344609, -0.23941342477124403, 0.45100681716707564, -0.13739737970291346, 0.3015864886972308, -0.4355812248070202, -0.3189510587590205, 0.20477052954888814, -0.03104301226382157, -0.25381450442233366, 0.2786960264817843, -0.36018699294464174, -0.41341150679121524, -0.419529891655309, 0.37892477485894827, 0.3128729400881223, -0.3079000976936145, -0.4568488011006432, 0.023921960428391006, -0.36332329646201433, -0.32167858262539745, -0.40085950545413346, -0.16091649785713175, 0.44212843293718823, 0.4144712777576556, -0.4088431866535396, 0.4065326002120803, 0.05805184092458213, -0.46451773362106347, -0.269498460116646, -0.3174490582993201, -0.23873409921691904, 0.2800110756232031, -0.21954933380220418, 0.26905246724781445, -0.24489006747775144, -0.4080434960497749, -0.07695218672322449, -0.2274869268796514, 0.11185670766973267, 0.31960392097687085, 0.08586339033512455, -0.23167602678950594, 0.07926559807396917, -0.3242109700286582, -0.07127027351462095, -0.3591087993213615, 0.3338311215569987, 0.1895629459007625, 0.09928948663584489, 0.3837397864510668, 0.08770719165235241, -0.0332825929198537, -0.07044427428320174, 0.14578965311787467, 0.15960818664186818, 0.19280343834841301, -0.08106658251348178, 0.4693258244746447, 0.40483003482513497, 0.03375394763492396, 0.04796304680404752, 0.08636442786821716, -0.19039062492738837, 0.301517104752584, 0.10223627608536344, 0.3218941282459916, 0.39011050227104915, -0.04734337674926213, -0.1543084843530699, -0.00034983362728784165, -0.310926160442442, 0.19803130745118647, 0.015019258943370825, 0.42722461213311763, 0.1472983648017963, 0.15637743121192108, -0.04196904534615702, 0.2242652307793103, -0.2281285209177659, 0.42523098882159555, 0.11488820594395195, 0.23632847153604206, 0.1383038536205959, 0.5097073403293222, 0.14840865843230333, -0.18082465751399973, 0.2353071057652781, 0.19897649952996938, 0.024071881361512035, 0.13807387124621845]
[-0.2, 0.39, -0.28, 0.42, -0.3, -0.36, -0.29, 0.13, -0.01, -0.07, -0.49, -0.41, 0.06, 0.29, -0.48, 0.26, -0.48, 0.49, 0.16, -0.21, -0.17, -0.3, -0.34, 0.2, -0.3, 0.47, -0.25, 0.23, -0.49, 0.35, -0.34, -0.06, -0.15, -0.46, -0.13, -0.4, -0.45, -0.38, 0.34, 0.01, -0.14, -0.38, 0.05, -0.46, -0.21, 0.35, 0.26, -0.48, 0.04, -0.03, -0.42, 0.17, -0.48, 0.13, 0.23, -0.48, -0.43, -0.16, -0.38, -0.41, 0.41, 0.47, -0.06, -0.41, -0.4, 0.43, -0.12, 0.13, 0.48, 0.09, -0.32, 0.26, -0.18, 0.02, 0.23, 0.36, 0.09, 0.41, 0.32, -0.14, 0.23, -0.44, 0.45, 0.39, -0.34, 0.46, -0.44, -0.5, -0.19, -0.47, -0.2, -0.25, 0.45, 0.45, -0.41, -0.1, -0.48, -0.33, 0.19, 0.42, 0.29, 0.4, 0.39, 0.22, 0.47, -0.2, 0.07, -0.47, 0.06, -0.44, 0.34, 0.38, 0.46, -0.38, 0.01, 0.09, 0.26, -0.2, -0.45, -0.32, 0.11, 0.06, 0.28, -0.43, 0.0, 0.13, 0.35, 0.3, 0.22, -0.17, 0.42, -0.43, -0.21, 0.38, -0.22, -0.02, 0.11, -0.48, -0.13, -0.13, 0.03, 0.48, 0.24, 0.05, 0.03, 0.09, 0.02, -0.2, -0.34, 0.25, -0.33, 0.07, 0.35, -0.21, 0.07, 0.23, -0.01, -0.26, 0.44, 0.14, -0.23, 0.46, 0.29, 0.42, 0.01, 0.44, -0.12, 0.06, -0.23, 0.26, -0.27, -0.35, -0.37, -0.07, 0.44, -0.06, 0.1, 0.28, 0.21, 0.16, -0.49, 0.13, -0.09, 0.44, 0.36, -0.14, -0.05, 0.18, 0.33, -0.24, 0.1, -0.42, 0.16, 0.32, 0.37, 0.35]
[0.21, 0.42, -0.31, -0.14, -0.27, -0.02, -0.19, -0.27, -0.3, 0.25, 0.34, -0.32, -0.48, -0.15, 0.39, 0.03, 0.13, -0.41, 0.28, 0.04, -0.21, 0.45, -0.49, 0.35, -0.41, 0.43, -0.2, 0.42, -0.35, -0.08, -0.34, 0.03, -0.3, -0.09, -0.12, 0.29, 0.28, 0.44, -0.22, 0.13, 0.37, 0.21, -0.23, 0.32, 0.48, 0.44, 0.14, -0.41, 0.38, 0.49, 0.17, -0.29, 0.15, -0.18, -0.08, 0.45, 0.35, 0.42, -0.01, -0.18, 0.12, 0.0, -0.27, 0.22, -0.21, 0.46, 0.08, 0.11, -0.15, -0.44, -0.34, -0.02, 0.5, 0.25, -0.2, -0.34, -0.21, -0.37, -0.02, -0.39, 0.47, 0.14, 0.45, -0.25, 0.39, 0.13, -0.19, 0.41, -0.4, -0.06, 0.03, 0.38, 0.04, -0.24, -0.35, -0.46, -0.42, -0.38, 0.03, 0.0, -0.25, 0.36, 0.39, -0.26, -0.45, -0.36, -0.39, -0.22, 0.25, -0.07, 0.07, -0.3, 0.33, -0.4, -0.48, -0.2, -0.11, 0.19, -0.25, 0.26, -0.23, 0.21, 0.16, -0.41, 0.48, 0.12, -0.34, 0.0, -0.23, -0.25, 0.05, 0.18, -0.05, -0.46, -0.28, -0.47, -0.24, 0.24, 0.01, 0.29, 0.28, -0.14, -0.25, 0.31, 0.02, -0.11, -0.14, 0.15, 0.47, -0.19, 0.05, -0.32, -0.36, -0.32, -0.3, -0.12, 0.44, -0.43, -0.44, 0.08, 0.49, -0.32, 0.26, -0.49, 0.19, 0.15, 0.19, -0.17, 0.46, -0.22, 0.13, 0.17, 0.1, -0.28, 0.37, -0.32, -0.33, 0.17, -0.36, -0.29, -0.37, -0.37, 0.43, 0.23, -0.12, -0.41, 0.45, 0.32, 0.15, 0.31, 0.09, -0.08, -0.03, 0.19, -0.32, -0.04]
[0.02, 0.16, -0.27, -0.34, -0.48, -0.07, -0.08, -0.42, 0.4, -0.16, 0.17, 0.21, -0.25, -0.34, 0.49, -0.41, -0.35, 0.14, 0.27, 0.04, -0.17, -0.5, 0.19, 0.25, -0.34, 0.41, 0.29, 0.21, 0.49, -0.05, 0.16, -0.1, -0.06, 0.3, -0.38, -0.36, 0.32, -0.21, 0.14, -0.28, -0.05, 0.31, 0.02, -0.01, 0.11, -0.4, 0.44, 0.04, -0.41, 0.17, 0.25, 0.47, -0.08, -0.22, 0.21, -0.07, -0.05, -0.03, -0.46, 0.04, -0.26, -0.08, -0.5, 0.12, 0.12, -0.33, 0.21, 0.44, -0.03, 0.36, 0.33, -0.34, 0.24, 0.48, -0.46, -0.19, -0.2, 0.28, 0.32, -0.09, -0.01, -0.45, -0.03, 0.13, 0.16, 0.29, 0.05, 0.23, -0.09, 0.3, -0.21, -0.29, 0.2, -0.4, -0.37, -0.01, -0.34, 0.37, 0.28, 0.15, -0.31, 0.16, 0.15, -0.23, -0.43, 0.22, -0.16, -0.21, -0.14, 0.05, 0.19, -0.45, 0.33, -0.33, 0.26, 0.3, -0.12, -0.22, -0.1, 0.07, -0.29, 0.22, -0.31, 0.5, 0.09, 0.27, -0.16, 0.46, 0.27, 0.42, -0.11, -0.14, -0.24, -0.07, 0.06, -0.18, -0.32, -0.05, 0.23, 0.18, 0.31, 0.11, -0.28, -0.35, -0.44, 0.07, -0.5, -0.3, 0.08, -0.25, -0.49, -0.17, -0.23, -0.37, -0.15, -0.13, -0.44, -0.41, 0.49, 0.26, -0.28, -0.02, -0.05, 0.25, -0.13, 0.29, -0.13, 0.47, -0.34, -0.33, 0.06, -0.28, -0.49, 0.05, 0.12, 0.4, 0.37, -0.33, -0.18, 0.32, -0.48, -0.03, -0.49, -0.35, -0.19, -0.31, -0.35, -0.1, 0.47, -0.05, 0.11, -0.3, 0.08, 0.22, 0.05, 0.25]
[0.2, -0.48, -0.43, 0.18, 0.02, -0.24, 0.43, 0.46, 0.18, 0.5, -0.28, -0.07, 0.29, 0.41, -0.09, -0.49, 0.45, 0.12, 0.11, 0.2, -0.31, -0.03, -0.06, 0.3, 0.31, -0.42, -0.2, -0.23, -0.47, 0.1, 0.02, -0.1, -0.33, -0.23, -0.35, 0.09, 0.08, -0.13, -0.18, -0.17, 0.25, -0.48, -0.27, -0.06, -0.29, -0.13, 0.5, 0.38, -0.38, -0.05, -0.13, -0.03, -0.01, -0.03, 0.34, -0.45, 0.09, -0.15, 0.23, 0.14, 0.14, -0.16, 0.01, 0.09, -0.06, 0.3, 0.19, 0.43, -0.06, -0.14, 0.3, -0.06, 0.26, 0.15, 0.47, 0.39, 0.44, 0.24, 0.19, 0.23, 0.22, 0.26, -0.22, 0.12, 0.37, 0.16, -0.18, 0.38, -0.21, 0.05, 0.14, 0.13, 0.28, 0.06, 0.25, -0.2, 0.23, -0.26, 0.15, -0.12, 0.0, -0.31, 0.19, 0.14, 0.49, 0.37, -0.06, 0.09, 0.05, 0.31, 0.26, -0.33, -0.4, -0.11, -0.33, 0.0, -0.46, 0.45, -0.04, -0.41, -0.1, -0.21, -0.1, -0.19, 0.09, -0.42, 0.19, -0.32, 0.33, 0.22, -0.04, 0.21, 0.01, -0.11, -0.13, -0.44, 0.31, -0.04, -0.23, 0.25, -0.08, -0.21, 0.43, 0.46, 0.33, -0.02, 0.27, -0.42, 0.2, 0.34, 0.37, -0.39, 0.5, -0.44, -0.1, 0.31, -0.36, 0.44, 0.01, -0.49, -0.48, -0.17, -0.26, 0.41, -0.15, 0.34, -0.34, 0.13, 0.12, -0.23, 0.26, 0.11, -0.38, 0.35, 0.47, -0.24, 0.29, -0.37, -0.27, -0.28, -0.36, 0.31, -0.33, 0.2, 0.33, -0.01, 0.32, -0.49, 0.34, -0.26, 0.26, 0.21, 0.25, 0.12, 0.24, 0.09]
[-0.14, -0.31, 0.33, 0.44, -0.05, -0.39, 0.02, 0.43, -0.07, 0.27, -0.3, -0.46, 0.27, -0.25, -0.5, 0.16, -0.31, -0.45, -0.35, 0.15, -0.16, 0.1, 0.48, -0.38, -0.06, -0.07, 0.3, -0.17, 0.38, -0.2, 0.25, 0.13, 0.35, -0.21, 0.12, 0.18, 0.23, -0.12, -0.2, 0.38, 0.05, 0.25, -0.26, 0.19, -0.49, -0.43, -0.36, 0.2, -0.21, -0.25, -0.24, -0.08, 0.09, -0.39, 0.23, -0.15, 0.22, 0.33, 0.32, -0.38, 0.02, -0.04, 0.09, 0.01, 0.39, 0.09, -0.2, -0.2, 0.18, -0.19, 0.1, -0.09, 0.31, -0.27, 0.38, 0.02, 0.2, -0.07, -0.39, 0.2, -0.26, 0.5, 0.4, 0.12, -0.19, 0.05, -0.32, 0.49, -0.27, -0.23, 0.11, 0.08, 0.15, -0.15, -0.39, 0.25, -0.36, -0.37, -0.36, -0.23, -0.25, 0.0, 0.28, 0.4, 0.15, -0.34, 0.07, -0.11, 0.23, -0.27, 0.21, 0.46, -0.41, -0.38, 0.03, -0.08, 0.33, -0.32, -0.34, 0.25, 0.12, -0.18, -0.11, 0.3, 0.42, 0.1, -0.03, -0.16, 0.36, 0.49, 0.09, -0.48, 0.02, -0.29, 0.11, 0.26, 0.42, -0.44, -0.38, -0.15, 0.23, 0.34, -0.3, -0.2, -0.44, -0.34, 0.2, -0.25, -0.15, -0.22, 0.04, 0.45, 0.4, -0.2, 0.06, -0.07, 0.26, 0.2, 0.31, -0.45, 0.33, 0.1, 0.28, 0.07, -0.28, 0.3, 0.34, -0.35, -0.07, 0.05, -0.36, 0.33, -0.1, -0.43, 0.42, 0.08, 0.1, -0.22, 0.46, 0.22, -0.15, -0.19, 0.17, 0.3, -0.15, -0.01, 0.06, -0.21, -0.24, 0.14, -0.26, 0.43, -0.25, 0.05, -0.25, 0.19]
[0.08, 0.21, -0.03, 0.42, 0.15, 0.32, 0.18, 0.41, 0.21, -0.28, 0.45, -0.11, 0.49, 0.14, -0.27, 0.26, -0.01, -0.05, -0.33, 0.04, 0.3, 0.26, 0.46, -0.16, 0.19, 0.15, -0.41, -0.46, -0.31, 0.39, 0.29, 0.14, 0.14, 0.17, -0.42, 0.45, -0.11, 0.16, -0.11, 0.08, 0.25, 0.46, 0.17, -0.04, -0.32, -0.44, 0.32, 0.42, -0.08, -0.26, -0.24, -0.22, 0.12, 0.22, 0.43, 0.13, -0.12, -0.12, 0.19, -0.24, 0.46, -0.46, -0.5, -0.36, 0.31, -0.14, 0.07, 0.02, -0.49, 0.31, 0.1, -0.31, -0.29, -0.37, 0.25, -0.45, -0.4, -0.34, -0.4, -0.44, 0.1, -0.1, 0.0, 0.33, 0.17, 0.2, 0.36, 0.06, 0.42, 0.18, 0.12, 0.33, 0.22, -0.3, -0.47, -0.29, 0.35, 0.45, -0.09, 0.0, -0.32, 0.38, -0.04, 0.17, -0.17, 0.36, -0.35, -0.05, -0.34, -0.41, -0.29, 0.39, 0.21, -0.48, -0.5, -0.3, 0.48, -0.17, -0.15, -0.27, -0.08, 0.24, -0.42, -0.25, 0.45, 0.32, 0.06, -0.01, 0.1, -0.34, -0.4, 0.2, 0.1, 0.09, -0.37, -0.08, 0.24, -0.47, 0.49, -0.41, 0.14, 0.13, -0.21, 0.14, 0.07, 0.49, 0.36, -0.38, 0.06, -0.12, -0.36, 0.11, -0.07, 0.12, 0.18, 0.19, -0.15, 0.05, -0.21, -0.43, 0.09, 0.13, 0.0, 0.15, -0.19, 0.23, -0.26, 0.49, 0.26, -0.12, -0.06, 0.11, -0.09, 0.42, 0.36, -0.4, 0.1, 0.42, 0.38, 0.1, -0.1, -0.25, -0.09, 0.09, 0.0, 0.06, -0.03, 0.38, -0.38, -0.11, -0.36, -0.21, 0.48, -0.31, 0.29, -0.23]
